Date,Pond_ID,AMMONIA_mg_L,DO_mg_L,PH,TEMP_C
2021-07-16,Station_B,0.34,6.35,7.6,28.8
2021-07-16,Station_C,0.38,5.28,7.9,27.5
2021-07-17,Station_A,0.2,6.92,8.1,27.1
2021-07-17,Station_B,0.4,5.51,7.8,28.1
2021-07-17,Station_C,0.1,5.44,7.7,27.8
2021-07-18,Station_A,0.36,6.41,7.6,28.6
2021-07-18,Station_B,0.39,5.01,7.7,29.7
2021-07-18,Station_C,0.32,6.53,7.6,28.1
2021-07-19,Station_A,0.15,6.62,7.6,27.9
2021-07-19,Station_B,0.16,6.96,8.2,28.2
2021-07-19,Station_C,0.19,5.85,7.7,27.1
2021-07-20,Station_A,0.15,6.47,7.5,28.4
2021-07-20,Station_B,0.19,5.37,8.0,28.9
2021-07-20,Station_C,0.2,5.5,8.2,29.7
2021-07-21,Station_A,0.35,5.9,7.8,26.6
2021-07-21,Station_B,0.26,5.05,7.8,29.1
2021-07-21,Station_C,0.29,6.82,7.5,28.2
2021-07-22,Station_A,0.26,5.65,7.6,29.6
2021-07-22,Station_B,0.36,6.17,8.0,29.2
2021-07-22,Station_C,0.22,6.03,8.1,27.5
2021-07-23,Station_A,0.13,6.83,7.6,28.6
2021-07-23,Station_B,0.22,6.36,7.5,28.4
2021-07-23,Station_C,0.35,5.34,8.1,28.6
2021-07-24,Station_A,0.25,6.08,8.1,29.6
2021-07-24,Station_B,0.18,5.79,7.8,27.1
2021-07-24,Station_C,0.36,5.14,8.0,26.7
2021-07-25,Station_A,0.12,5.54,8.0,29.5
2021-07-25,Station_B,0.24,5.94,8.1,29.1
2021-07-25,Station_C,0.3,6.69,7.5,27.6
2021-07-26,Station_A,0.32,6.09,7.9,27.4
2021-07-26,Station_B,0.3,5.84,8.0,29.4
2021-07-26,Station_C,0.24,5.82,8.0,27.0
2021-07-27,Station_A,0.36,5.84,8.1,30.0
2021-07-27,Station_B,0.17,6.9,8.2,26.4
2021-07-27,Station_C,0.15,6.99,7.6,28.0
2021-07-28,Station_A,0.11,6.21,7.7,29.4
2021-07-28,Station_B,0.31,6.35,7.7,26.1
2021-07-28,Station_C,0.19,6.62,8.1,27.8
2021-07-29,Station_A,0.28,6.65,7.8,27.1
2021-07-29,Station_B,0.26,5.9,7.8,26.4
2021-07-29,Station_C,0.16,5.39,7.8,26.9
2021-07-30,Station_A,0.21,5.9,7.9,26.8
2021-07-30,Station_B,0.36,5.87,7.8,26.1
2021-07-30,Station_C,0.27,6.12,8.0,26.7
2021-07-31,Station_A,0.34,6.89,7.6,28.0
2021-07-31,Station_B,0.12,5.65,7.6,28.8
2021-07-31,Station_C,0.14,5.02,8.1,26.7
2021-08-01,Station_A,0.2,6.17,7.7,26.3
2021-08-01,Station_B,0.16,5.86,8.0,27.1
2021-08-01,Station_C,0.26,6.21,8.2,28.4
2021-08-02,Station_A,0.27,6.86,8.1,27.3
2021-08-02,Station_B,0.18,6.01,8.0,28.0
2021-08-02,Station_C,0.32,6.61,7.7,28.7
2021-08-03,Station_A,0.37,6.69,7.9,28.8
2021-08-03,Station_B,0.25,5.63,8.0,26.9
2021-08-03,Station_C,0.36,6.45,7.8,26.9
2021-08-04,Station_A,0.19,5.35,8.0,27.0
2021-08-04,Station_B,0.22,6.96,7.8,26.3
2021-08-04,Station_C,0.28,6.2,7.8,27.7
2021-08-05,Station_A,0.25,6.01,7.6,26.4
2021-08-05,Station_B,0.13,6.22,7.6,27.0
2021-08-05,Station_C,0.39,6.71,7.7,27.3
2021-08-06,Station_A,0.25,5.04,8.0,28.1
2021-08-06,Station_B,0.15,6.61,8.1,26.5
2021-08-06,Station_C,0.15,5.51,7.7,28.2
2021-08-07,Station_A,0.38,5.25,8.2,26.9
2021-08-07,Station_B,0.2,5.29,8.1,27.2
2021-08-07,Station_C,0.27,5.94,7.8,28.9
2021-08-08,Station_A,0.3,6.79,7.5,26.6
2021-08-08,Station_B,0.23,5.81,7.6,28.0
2021-08-08,Station_C,0.24,6.53,7.7,27.9
2021-08-09,Station_A,0.31,6.68,7.8,29.1
2021-08-09,Station_B,0.14,5.41,7.8,29.4
2021-08-09,Station_C,0.3,6.42,7.9,27.4
2021-08-10,Station_A,0.2,5.17,8.2,26.5
2021-08-10,Station_B,0.36,5.6,8.0,27.3
2021-08-10,Station_C,0.18,5.69,7.8,28.9
2021-08-11,Station_A,0.38,5.08,7.9,28.3
2021-08-11,Station_B,0.11,6.15,8.1,27.0
2021-08-11,Station_C,0.11,6.46,8.2,28.6
2021-08-12,Station_A,0.11,6.84,7.8,26.1
2021-08-12,Station_B,0.24,5.25,7.6,26.3
2021-08-12,Station_C,0.29,6.01,8.1,29.4
2021-08-13,Station_A,0.1,6.39,7.8,28.3
2021-08-13,Station_B,3.85,0.6,7.6,28.7
2021-08-13,Station_C,0.13,5.67,7.8,26.9
2021-08-14,Station_A,0.23,5.07,7.7,29.2
2021-08-14,Station_B,0.32,6.4,7.7,26.4
2021-08-14,Station_C,0.35,6.96,7.8,26.0
2021-08-15,Station_A,0.2,6.16,7.6,29.8
2021-08-15,Station_B,0.37,6.56,8.0,28.4
2021-08-15,Station_C,0.29,6.26,7.9,29.9
2021-08-16,Station_A,0.33,6.74,7.7,26.3
2021-08-16,Station_B,0.25,6.66,7.8,28.3
2021-08-16,Station_C,0.11,6.23,8.1,26.6
2021-08-17,Station_A,0.28,5.33,7.6,29.9
2021-08-17,Station_B,0.17,5.34,8.0,28.4
2021-08-17,Station_C,0.13,6.79,7.8,27.3
2021-08-18,Station_A,0.22,6.73,8.2,27.2
2021-08-18,Station_B,0.33,6.86,7.7,28.3
2021-08-18,Station_C,0.35,5.01,7.9,27.4
2021-08-19,Station_A,0.29,6.7,7.9,29.4
2021-08-19,Station_B,0.26,5.9,7.5,28.2
2021-08-19,Station_C,0.28,6.47,7.9,26.3
2021-08-20,Station_A,0.28,5.55,7.6,27.7
2021-08-20,Station_B,0.2,6.44,8.0,27.3
2021-08-20,Station_C,0.29,6.27,7.9,26.0
2021-08-21,Station_A,0.21,6.89,8.1,28.4
2021-08-21,Station_B,0.16,5.68,7.8,27.2
2021-08-21,Station_C,0.15,6.96,7.6,29.7
2021-08-22,Station_A,0.26,6.45,7.8,28.5
2021-08-22,Station_B,0.19,6.16,7.8,28.3
2021-08-22,Station_C,0.21,5.17,7.5,27.0
2021-08-23,Station_A,0.13,6.63,7.5,28.6
2021-08-23,Station_B,0.36,5.97,7.7,28.1
2021-08-23,Station_C,0.27,5.23,8.2,27.7
2021-08-24,Station_A,0.31,5.73,8.1,27.8
2021-08-24,Station_B,0.13,6.69,8.0,26.8
2021-08-24,Station_C,0.19,6.95,7.7,27.8
2021-08-25,Station_A,0.22,6.14,8.2,28.1
2021-08-25,Station_B,0.26,5.08,7.7,28.3
2021-08-25,Station_C,0.36,5.46,7.7,26.8
2021-08-26,Station_A,0.36,6.55,7.8,28.0
2021-08-26,Station_B,0.18,6.01,7.5,26.5
2021-08-26,Station_C,0.33,5.85,7.9,27.5
2021-08-27,Station_A,0.34,6.53,8.0,26.8
2021-08-27,Station_B,0.24,5.66,8.0,27.3
2021-08-27,Station_C,0.22,6.96,7.7,28.4
2021-08-28,Station_A,0.12,5.98,8.0,28.1
2021-08-28,Station_B,0.19,5.17,8.2,27.5
2021-08-28,Station_C,0.34,5.65,8.0,26.5
2021-08-29,Station_A,0.14,6.62,7.7,28.9
2021-08-29,Station_B,0.26,6.08,7.8,27.3
2021-08-29,Station_C,0.28,6.97,8.2,29.4
2021-08-30,Station_A,0.24,6.31,8.1,27.6
2021-08-30,Station_B,0.22,6.2,8.0,29.8
2021-08-30,Station_C,0.32,6.04,7.7,29.1
2021-08-31,Station_A,0.3,5.65,7.8,28.5
2021-08-31,Station_B,0.16,6.92,7.9,28.9
2021-08-31,Station_C,0.21,5.81,7.8,28.2
2021-09-01,Station_A,0.25,5.27,7.8,26.7
2021-09-01,Station_B,0.38,6.21,8.0,27.6
2021-09-01,Station_C,0.29,6.54,7.8,29.8
2021-09-02,Station_A,0.36,5.34,7.7,27.1
2021-09-02,Station_B,0.36,5.06,7.6,27.1
2021-09-02,Station_C,0.17,6.6,7.9,26.0
2021-09-03,Station_A,0.22,5.23,8.0,28.8
2021-09-03,Station_B,0.32,5.0,8.2,29.3
2021-09-03,Station_C,0.1,6.87,8.1,29.3
2021-09-04,Station_A,0.32,6.92,8.0,28.3
2021-09-04,Station_B,0.23,6.2,7.8,29.7
2021-09-04,Station_C,0.25,6.37,8.1,28.3
2021-09-05,Station_A,0.38,5.13,7.8,26.1
2021-09-05,Station_B,0.26,6.82,8.1,26.5
2021-09-05,Station_C,0.28,6.06,7.7,29.6
2021-09-06,Station_A,0.22,6.78,7.8,28.9
2021-09-06,Station_B,0.14,6.86,7.8,28.9
2021-09-06,Station_C,0.11,5.2,7.8,28.8
2021-09-07,Station_A,0.31,6.4,8.0,28.0
2021-09-07,Station_B,0.25,5.9,7.6,27.2
2021-09-07,Station_C,0.29,5.5,7.7,29.1
2021-09-08,Station_A,0.17,5.34,8.0,26.5
2021-09-08,Station_B,0.25,6.37,7.9,29.2
2021-09-08,Station_C,0.19,5.56,7.6,27.2
2021-09-09,Station_A,0.26,6.33,7.8,28.9
2021-09-09,Station_B,0.19,6.08,7.5,26.3
2021-09-09,Station_C,0.38,6.44,7.6,29.4
2021-09-10,Station_A,0.28,6.64,7.8,26.9
2021-09-10,Station_B,0.26,6.08,7.9,29.8
2021-09-10,Station_C,0.36,6.6,8.2,26.4
2021-09-11,Station_A,0.25,6.69,7.9,29.0
2021-09-11,Station_B,0.18,6.46,7.6,27.4
2021-09-11,Station_C,0.2,6.42,7.8,28.2
2021-09-12,Station_A,0.34,5.74,8.0,28.9
2021-09-12,Station_B,0.37,6.23,7.8,26.7
2021-09-12,Station_C,0.33,5.42,7.7,29.2
2021-09-13,Station_A,0.33,5.88,8.0,27.5
2021-09-13,Station_B,0.29,6.95,7.7,27.8
2021-09-13,Station_C,0.26,6.69,8.0,26.2
2021-09-14,Station_A,0.33,6.73,8.0,29.4
2021-09-14,Station_B,0.2,6.75,7.6,26.3
2021-09-14,Station_C,0.35,5.33,8.1,28.7
2021-09-15,Station_A,0.35,5.84,7.6,27.1
2021-09-15,Station_B,0.26,6.61,8.1,28.3
2021-09-15,Station_C,0.16,5.1,8.1,26.3
2021-09-16,Station_A,0.31,5.82,8.1,27.2
2021-09-16,Station_B,0.19,6.16,7.8,28.1
2021-09-16,Station_C,0.37,5.53,7.8,28.2
2021-09-17,Station_A,2.02,0.91,8.0,27.5
2021-09-17,Station_B,0.25,5.05,8.0,27.2
2021-09-17,Station_C,0.19,5.33,7.8,26.9
2021-09-18,Station_A,0.16,6.02,7.6,28.7
2021-09-18,Station_B,0.13,5.94,7.5,28.4
2021-09-18,Station_C,0.26,6.03,8.1,28.2
2021-09-19,Station_A,0.22,6.9,8.0,27.1
2021-09-19,Station_B,0.23,6.66,8.1,26.8
2021-09-19,Station_C,0.19,5.59,7.7,28.9
2021-09-20,Station_A,0.1,6.43,7.6,26.4
2021-09-20,Station_B,0.21,5.95,7.5,29.9
2021-09-20,Station_C,0.2,5.64,7.8,28.5
2021-09-21,Station_A,0.16,6.72,7.7,27.5
2021-09-21,Station_B,0.3,5.68,8.0,26.1
2021-09-21,Station_C,0.25,6.63,8.2,29.7
2021-09-22,Station_A,0.25,5.72,7.8,28.8
2021-09-22,Station_B,0.16,6.84,8.1,29.9
2021-09-22,Station_C,0.18,5.21,7.6,27.2
2021-09-23,Station_A,0.34,6.8,7.9,26.0
2021-09-23,Station_B,0.13,5.73,7.9,26.2
2021-09-23,Station_C,0.15,6.29,7.8,28.0
2021-09-24,Station_A,0.39,5.43,7.9,28.9
2021-09-24,Station_B,0.38,5.76,7.8,26.4
2021-09-24,Station_C,0.19,5.32,7.9,28.1
2021-09-25,Station_A,0.31,6.25,7.6,27.9
2021-09-25,Station_B,0.26,5.79,7.7,28.4
2021-09-25,Station_C,0.3,5.15,7.8,29.6
2021-09-26,Station_A,0.4,6.9,7.6,29.7
2021-09-26,Station_B,0.35,5.84,7.8,28.5
2021-09-26,Station_C,0.11,6.19,7.6,27.4
2021-09-27,Station_A,0.24,5.67,7.6,26.6
2021-09-27,Station_B,0.24,6.91,7.6,29.8
2021-09-27,Station_C,0.29,6.29,8.1,26.4
2021-09-28,Station_A,0.31,6.17,8.1,26.3
2021-09-28,Station_B,0.26,5.76,7.7,28.5
2021-09-28,Station_C,0.25,6.65,7.8,26.4
2021-09-29,Station_A,0.12,5.76,7.7,28.9
2021-09-29,Station_B,0.12,5.44,7.7,28.2
2021-09-29,Station_C,0.14,6.89,8.1,26.7
2021-09-30,Station_A,0.21,6.58,7.9,26.5
2021-09-30,Station_B,0.22,5.53,7.8,28.0
2021-09-30,Station_C,0.17,5.8,7.5,29.1
2021-10-01,Station_A,0.11,6.31,8.0,29.3
2021-10-01,Station_B,0.16,6.47,8.0,27.0
2021-10-01,Station_C,0.13,6.97,8.1,28.8
2021-10-02,Station_A,0.32,5.38,7.8,26.3
2021-10-02,Station_B,0.32,5.77,7.7,28.4
2021-10-02,Station_C,0.11,5.77,7.6,28.8
2021-10-03,Station_A,0.3,5.57,7.6,29.7
2021-10-03,Station_B,0.23,5.04,7.8,28.0
2021-10-03,Station_C,0.14,5.75,8.0,29.1
2021-10-04,Station_A,0.28,5.4,7.7,26.6
2021-10-04,Station_B,0.17,6.04,7.9,29.8
2021-10-04,Station_C,0.29,6.63,7.9,27.0
2021-10-05,Station_A,0.11,5.61,8.0,26.2
2021-10-05,Station_B,0.31,6.57,7.8,28.8
2021-10-05,Station_C,0.15,5.8,7.9,29.8
2021-10-06,Station_A,0.25,5.66,7.9,26.1
2021-10-06,Station_B,0.35,6.11,7.8,27.1
2021-10-06,Station_C,0.21,6.67,8.2,27.8
2021-10-07,Station_A,0.35,5.85,7.9,26.9
2021-10-07,Station_B,0.26,6.62,8.0,26.9
2021-10-07,Station_C,0.34,5.69,7.6,26.0
2021-10-08,Station_A,0.21,6.11,7.6,29.4
2021-10-08,Station_B,0.17,5.96,7.8,26.9
2021-10-08,Station_C,0.15,6.44,8.0,27.8
2021-10-09,Station_A,0.32,5.28,8.2,29.3
2021-10-09,Station_B,0.16,5.25,7.6,29.0
2021-10-09,Station_C,0.33,6.49,7.9,28.7
2021-10-10,Station_A,0.19,6.28,7.5,26.1
2021-10-10,Station_B,0.31,5.53,8.0,29.2
2021-10-10,Station_C,0.11,6.87,7.7,26.4
2021-10-11,Station_A,0.33,5.44,7.7,27.0
2021-10-11,Station_B,0.16,6.15,8.1,26.6
2021-10-11,Station_C,0.38,6.77,7.7,28.5
2021-10-12,Station_A,0.4,5.36,8.0,27.4
2021-10-12,Station_B,0.23,6.59,7.8,28.2
2021-10-12,Station_C,0.22,6.23,7.8,27.6
2021-10-13,Station_A,0.38,6.08,8.0,26.4
2021-10-13,Station_B,0.25,5.04,7.7,28.1
2021-10-13,Station_C,0.18,6.03,7.9,29.7
2021-10-14,Station_A,0.22,6.86,8.0,26.8
2021-10-14,Station_B,0.3,6.12,8.1,29.0
2021-10-14,Station_C,0.4,6.07,7.6,29.3
2021-10-15,Station_A,0.33,6.91,8.0,28.4
2021-10-15,Station_B,0.21,5.71,7.9,29.0
2021-10-15,Station_C,0.16,5.99,8.1,27.9
2021-10-16,Station_A,0.33,6.32,7.8,29.6
2021-10-16,Station_B,0.4,5.24,7.5,29.6
2021-10-16,Station_C,0.32,6.62,8.1,30.0
2021-10-17,Station_A,0.31,5.23,7.8,29.4
2021-10-17,Station_B,0.28,6.01,8.0,29.9
2021-10-17,Station_C,0.27,6.73,7.8,26.3
2021-10-18,Station_A,0.2,5.31,8.1,28.1
2021-10-18,Station_B,0.34,6.39,7.5,27.7
2021-10-18,Station_C,0.37,5.35,7.7,28.1
2021-10-19,Station_A,0.16,6.2,7.6,26.2
2021-10-19,Station_B,0.32,6.11,7.8,28.3
2021-10-19,Station_C,0.38,5.11,8.0,29.6
2021-10-20,Station_A,0.16,5.59,8.0,26.3
2021-10-20,Station_B,0.32,6.46,7.6,28.9
2021-10-20,Station_C,0.35,5.08,7.5,27.5
2021-10-21,Station_A,2.34,0.53,7.8,29.4
2021-10-21,Station_B,0.2,6.82,7.6,28.4
2021-10-21,Station_C,0.38,5.25,7.6,26.1
2021-10-22,Station_A,0.18,6.74,7.9,28.5
2021-10-22,Station_B,0.13,5.89,8.2,29.3
2021-10-22,Station_C,0.35,5.21,7.7,26.0
2021-10-23,Station_A,0.13,5.95,8.0,29.5
2021-10-23,Station_B,0.38,5.11,7.5,28.6
2021-10-23,Station_C,0.18,5.66,7.7,28.0
2021-10-24,Station_A,0.25,6.35,7.8,27.0
2021-10-24,Station_B,0.2,6.48,8.0,28.7
2021-10-24,Station_C,0.28,6.14,7.8,28.2
2021-10-25,Station_A,0.27,6.43,7.6,29.0
2021-10-25,Station_B,0.12,6.95,8.2,26.2
2021-10-25,Station_C,0.16,5.97,8.1,29.8
2021-10-26,Station_A,0.21,6.21,7.7,29.6
2021-10-26,Station_B,0.27,5.65,7.7,26.1
2021-10-26,Station_C,0.24,5.65,7.8,29.3
2021-10-27,Station_A,0.36,6.8,8.2,27.6
2021-10-27,Station_B,0.21,5.67,7.6,28.4
2021-10-27,Station_C,0.36,5.06,8.0,29.1
2021-10-28,Station_A,0.37,6.46,8.1,27.3
2021-10-28,Station_B,0.1,5.01,7.7,26.4
2021-10-28,Station_C,0.15,5.06,8.1,26.0
2021-10-29,Station_A,0.15,6.82,8.1,28.6
2021-10-29,Station_B,0.1,6.97,8.1,29.6
2021-10-29,Station_C,0.2,6.79,7.7,28.3
2021-10-30,Station_A,0.38,5.28,7.7,28.2
2021-10-30,Station_B,0.29,5.46,7.5,29.0
2021-10-30,Station_C,0.34,5.92,8.1,27.6
2021-10-31,Station_A,0.24,5.9,8.0,28.1
2021-10-31,Station_B,0.18,5.08,7.9,26.9
2021-10-31,Station_C,0.3,6.36,8.0,28.0
2021-11-01,Station_A,0.38,6.61,7.9,27.2
2021-11-01,Station_B,0.18,5.41,7.8,26.2
2021-11-01,Station_C,0.28,6.11,8.0,28.0
2021-11-02,Station_A,0.28,6.43,7.8,29.0
2021-11-02,Station_B,0.17,5.32,7.8,29.4
2021-11-02,Station_C,0.21,6.18,8.0,27.0
2021-11-03,Station_A,0.39,6.24,8.2,27.4
2021-11-03,Station_B,0.17,5.52,7.9,27.3
2021-11-03,Station_C,0.18,5.07,8.0,28.0
2021-11-04,Station_A,0.15,5.21,7.9,26.4
2021-11-04,Station_B,0.11,5.5,8.1,28.9
2021-11-04,Station_C,0.35,5.99,8.1,28.4
2021-11-05,Station_A,0.4,5.46,7.9,27.8
2021-11-05,Station_B,0.1,5.24,8.0,28.3
2021-11-05,Station_C,0.11,5.94,8.1,27.6
2021-11-06,Station_A,0.33,6.57,7.9,29.4
2021-11-06,Station_B,0.37,5.48,7.7,26.2
2021-11-06,Station_C,0.23,5.46,7.7,29.6
2021-11-07,Station_A,0.27,6.23,7.8,27.6
2021-11-07,Station_B,0.14,5.84,7.7,28.0
2021-11-07,Station_C,0.26,5.28,7.9,27.0
2021-11-08,Station_A,0.12,6.53,7.8,28.5
2021-11-08,Station_B,0.3,5.94,7.8,27.5
2021-11-08,Station_C,0.25,6.7,8.1,26.7
2021-11-09,Station_A,0.29,5.6,7.5,29.6
2021-11-09,Station_B,0.38,6.43,8.0,26.8
2021-11-09,Station_C,0.26,5.34,7.7,27.3
2021-11-10,Station_A,0.16,6.58,7.6,26.1
2021-11-10,Station_B,0.39,5.66,7.6,28.3
2021-11-10,Station_C,0.34,6.25,7.7,28.2
2021-11-11,Station_A,0.3,6.45,8.2,27.0
2021-11-11,Station_B,0.26,6.41,8.1,26.8
2021-11-11,Station_C,0.25,5.66,8.1,27.9
2021-11-12,Station_A,0.27,6.55,7.7,29.3
2021-11-12,Station_B,0.26,5.43,7.8,27.3
2021-11-12,Station_C,0.39,5.32,8.1,29.9
2021-11-13,Station_A,0.31,5.51,7.5,27.6
2021-11-13,Station_B,0.1,6.18,7.9,29.5
2021-11-13,Station_C,0.3,6.36,8.0,29.8
2021-11-14,Station_A,0.11,5.94,7.8,27.2
2021-11-14,Station_B,0.22,5.86,8.2,26.4
2021-11-14,Station_C,0.24,6.25,8.1,27.4
2021-11-15,Station_A,0.22,5.75,8.1,29.3
2021-11-15,Station_B,0.13,5.86,7.6,28.5
2021-11-15,Station_C,0.26,5.01,7.7,28.7
2021-11-16,Station_A,0.39,6.75,7.8,26.2
2021-11-16,Station_B,0.37,6.64,7.6,30.0
2021-11-16,Station_C,0.32,6.82,7.7,29.6
2021-11-17,Station_A,0.39,5.56,8.2,26.2
2021-11-17,Station_B,0.26,5.96,7.7,28.8
2021-11-17,Station_C,0.27,5.51,8.2,26.1
2021-11-18,Station_A,0.17,5.83,7.7,28.0
2021-11-18,Station_B,0.31,6.16,7.6,28.8
2021-11-18,Station_C,0.34,5.5,7.8,27.4
2021-11-19,Station_A,0.14,6.13,7.6,28.8
2021-11-19,Station_B,0.23,5.98,8.1,28.1
2021-11-19,Station_C,0.27,6.38,7.6,29.3
2021-11-20,Station_A,0.12,6.57,7.8,26.4
2021-11-20,Station_B,2.76,1.24,8.2,29.5
2021-11-20,Station_C,0.21,6.2,7.9,27.5
2021-11-21,Station_A,0.25,5.93,8.2,28.0
2021-11-21,Station_B,0.25,6.63,8.0,29.2
2021-11-21,Station_C,0.18,6.72,8.1,26.8
2021-11-22,Station_A,0.39,6.74,8.1,29.5
2021-11-22,Station_B,0.29,6.09,7.5,29.0
2021-11-22,Station_C,0.29,6.01,7.8,26.7
2021-11-23,Station_A,0.15,5.39,8.2,26.6
2021-11-23,Station_B,0.28,6.22,7.6,29.2
2021-11-23,Station_C,0.17,5.58,8.2,29.3
2021-11-24,Station_A,0.12,5.84,7.9,26.7
2021-11-24,Station_B,0.28,5.65,8.0,29.4
2021-11-24,Station_C,0.35,5.21,8.1,26.6
2021-11-25,Station_A,0.29,5.94,8.1,27.5
2021-11-25,Station_B,0.25,5.91,7.7,28.8
2021-11-25,Station_C,0.36,6.95,7.7,28.9
2021-11-26,Station_A,0.3,5.95,8.2,28.9
2021-11-26,Station_B,0.35,6.81,8.1,27.8
2021-11-26,Station_C,0.21,5.04,7.9,28.0
2021-11-27,Station_A,0.39,6.82,7.6,27.5
2021-11-27,Station_B,0.21,6.6,7.9,28.3
2021-11-27,Station_C,0.34,5.26,8.0,27.7
2021-11-28,Station_A,0.12,5.97,7.7,27.0
2021-11-28,Station_B,3.87,1.06,7.5,29.4
2021-11-28,Station_C,0.2,5.49,7.5,26.9
2021-11-29,Station_A,0.28,5.33,7.9,28.4
2021-11-29,Station_B,0.11,5.07,7.5,29.0
2021-11-29,Station_C,0.34,5.86,7.8,28.1
2021-11-30,Station_A,0.18,5.24,7.9,27.3
2021-11-30,Station_B,0.29,5.99,7.9,28.2
2021-11-30,Station_C,0.31,6.07,8.0,29.5
2021-12-01,Station_A,0.22,6.53,7.9,26.3
2021-12-01,Station_B,0.11,6.5,8.0,29.8
2021-12-01,Station_C,0.28,5.86,7.7,26.4
2021-12-02,Station_A,0.24,5.21,7.9,29.0
2021-12-02,Station_B,0.37,5.82,8.2,29.5
2021-12-02,Station_C,0.15,5.87,7.8,28.3
2021-12-03,Station_A,0.32,6.02,7.6,29.4
2021-12-03,Station_B,0.39,5.24,8.2,26.4
2021-12-03,Station_C,0.11,6.41,8.1,27.7
2021-12-04,Station_A,0.28,6.26,8.1,27.2
2021-12-04,Station_B,0.37,6.8,8.2,29.6
2021-12-04,Station_C,0.35,5.82,8.2,27.9
2021-12-05,Station_A,0.26,5.64,7.6,29.6
2021-12-05,Station_B,0.14,6.55,7.9,27.6
2021-12-05,Station_C,0.36,6.4,7.9,28.4
2021-12-06,Station_A,0.24,5.39,7.6,28.6
2021-12-06,Station_B,0.22,5.42,8.0,29.5
2021-12-06,Station_C,0.36,6.07,8.0,26.6
2021-12-07,Station_A,0.22,6.02,8.2,29.5
2021-12-07,Station_B,0.15,5.72,7.7,28.5
2021-12-07,Station_C,0.39,6.31,8.1,28.1
2021-12-08,Station_A,0.26,6.11,8.0,26.9
2021-12-08,Station_B,0.21,6.92,7.8,29.0
2021-12-08,Station_C,0.18,6.14,8.1,27.9
2021-12-09,Station_A,0.16,5.15,8.1,29.4
2021-12-09,Station_B,0.3,6.87,8.1,29.4
2021-12-09,Station_C,0.21,6.87,7.8,28.2
2021-12-10,Station_A,0.27,5.94,7.5,29.5
2021-12-10,Station_B,0.28,5.28,7.5,27.0
2021-12-10,Station_C,0.13,6.82,7.7,26.8
2021-12-11,Station_A,0.1,6.54,8.1,28.5
2021-12-11,Station_B,0.19,5.95,8.2,27.0
2021-12-11,Station_C,0.23,5.6,7.8,26.3
2021-12-12,Station_A,0.17,6.45,7.5,29.8
2021-12-12,Station_B,0.36,6.62,8.2,27.9
2021-12-12,Station_C,0.21,5.37,7.8,26.7
2021-12-13,Station_A,0.13,6.18,7.9,28.2
2021-12-13,Station_B,0.13,6.11,7.7,29.8
2021-12-13,Station_C,0.39,5.08,7.7,26.8
2021-12-14,Station_A,0.17,6.36,7.7,28.0
2021-12-14,Station_B,0.31,5.79,7.8,27.8
2021-12-14,Station_C,0.29,5.73,8.1,29.0
2021-12-15,Station_A,0.21,5.42,8.0,27.9
2021-12-15,Station_B,0.16,5.33,8.0,26.9
2021-12-15,Station_C,0.24,6.16,8.1,29.5
2021-12-16,Station_A,0.1,5.85,7.9,28.2
2021-12-16,Station_B,0.15,6.29,7.6,29.0
2021-12-16,Station_C,0.31,5.1,7.8,28.8
2021-12-17,Station_A,0.34,6.26,7.9,27.4
2021-12-17,Station_B,0.28,5.94,8.0,27.7
2021-12-17,Station_C,0.16,5.01,7.7,29.0
2021-12-18,Station_A,0.16,6.92,7.9,29.7
2021-12-18,Station_B,0.32,5.17,7.7,26.0
2021-12-18,Station_C,0.2,6.57,7.7,29.3
2021-12-19,Station_A,0.15,5.68,7.8,27.4
2021-12-19,Station_B,0.13,5.7,8.1,26.3
2021-12-19,Station_C,0.4,5.18,7.7,27.5
2021-12-20,Station_A,0.28,6.29,8.0,26.5
2021-12-20,Station_B,0.31,6.15,8.1,28.8
2021-12-20,Station_C,0.23,5.99,7.5,29.8
2021-12-21,Station_A,0.31,6.01,7.5,29.7
2021-12-21,Station_B,0.26,5.46,7.6,27.5
2021-12-21,Station_C,0.25,6.93,7.9,29.6
2021-12-22,Station_A,0.24,6.71,7.8,29.5
2021-12-22,Station_B,0.14,6.71,7.9,29.6
2021-12-22,Station_C,0.12,6.0,7.8,28.5
2021-12-23,Station_A,0.18,6.11,8.0,26.5
2021-12-23,Station_B,0.28,6.9,7.7,26.4
2021-12-23,Station_C,0.13,6.94,7.5,29.0
2021-12-24,Station_A,0.21,5.13,7.9,28.3
2021-12-24,Station_B,0.37,5.61,7.8,28.2
2021-12-24,Station_C,0.38,5.75,7.6,27.5
2021-12-25,Station_A,0.25,6.39,7.5,27.1
2021-12-25,Station_B,0.12,6.71,7.6,29.3
2021-12-25,Station_C,0.28,5.31,7.5,26.9
2021-12-26,Station_A,0.19,6.03,7.9,29.2
2021-12-26,Station_B,0.28,5.82,7.8,27.7
2021-12-26,Station_C,0.17,5.01,8.0,26.8
2021-12-27,Station_A,0.36,5.15,7.6,28.0
2021-12-27,Station_B,0.18,6.43,7.9,27.3
2021-12-27,Station_C,0.33,5.43,8.1,27.7
2021-12-28,Station_A,0.36,6.73,7.8,26.8
2021-12-28,Station_B,0.23,5.38,8.1,26.8
2021-12-28,Station_C,0.11,6.24,8.0,27.2
2021-12-29,Station_A,0.2,6.36,7.5,29.7
